0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000333333	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.000666667	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00133333	0	
0.00166667	0	
0.002	0	
0.002	0	
0.002	0	
0.00266667	5.56483e-007	
0.00266667	5.56483e-007	
0.00266667	5.56483e-007	
0.00266667	5.56483e-007	
0.00266667	5.56483e-007	
0.00283333	5.56483e-007	
0.00316667	1.11297e-006	
0.00316667	1.11297e-006	
0.00316667	1.66945e-006	
0.00316667	2.22593e-006	
0.00316667	2.22593e-006	
0.00316667	2.22593e-006	
0.00316667	3.3389e-006	
0.0035	3.3389e-006	
0.0035	3.3389e-006	
0.00416667	3.89538e-006	
0.0045	3.89538e-006	
0.00483333	3.89538e-006	
0.00516667	3.89538e-006	
0.0055	3.89538e-006	
0.0055	4.45186e-006	
0.00583333	4.45186e-006	
0.00583333	4.45186e-006	
0.00616667	5.00835e-006	
0.0065	5.00835e-006	
0.00683333	5.56483e-006	
0.00683333	5.56483e-006	
0.00783333	5.56483e-006	
0.00816667	6.12131e-006	
0.00883333	6.12131e-006	
0.00883333	6.12131e-006	
0.00916667	6.12131e-006	
0.00983333	6.6778e-006	
0.0105	6.6778e-006	
0.0105	6.6778e-006	
0.0108333	6.6778e-006	
0.011	6.6778e-006	
0.012	6.6778e-006	
0.0121667	6.6778e-006	
0.0125	7.23428e-006	
0.0128333	7.79076e-006	
0.0131667	7.79076e-006	
0.0133333	8.90373e-006	
0.0136667	8.90373e-006	
0.014	9.46021e-006	
0.0143333	9.46021e-006	
0.0146667	9.46021e-006	
0.0146667	9.46021e-006	
0.015	1.00167e-005	
0.0158333	1.00167e-005	
0.0158333	1.00167e-005	
0.0171667	1.00167e-005	
0.0171667	1.00167e-005	
0.0175	1.00167e-005	
0.0178333	1.00167e-005	
0.018	1.00167e-005	
0.0196667	1.00167e-005	
0.0203333	1.00167e-005	
0.021	1.00167e-005	
0.0218333	1.00167e-005	
0.0221667	1.00167e-005	
0.0223333	1.00167e-005	
0.0225	1.00167e-005	
0.0235	1.00167e-005	
0.0243333	1.05732e-005	
0.0246667	1.05732e-005	
0.0261667	1.05732e-005	
0.0273333	1.05732e-005	
0.0276667	1.05732e-005	
0.029	1.05732e-005	
0.03	1.05732e-005	
0.0301667	1.05732e-005	
0.0308333	1.11297e-005	
0.032	1.11297e-005	
0.0328333	1.16861e-005	
0.035	1.16861e-005	
0.0361667	1.16861e-005	
0.0368333	1.16861e-005	
0.0378333	1.16861e-005	
0.039	1.16861e-005	
0.0398333	1.22426e-005	
0.0405	1.22426e-005	
0.0421667	1.22426e-005	
0.0433333	1.22426e-005	
0.0455	1.22426e-005	
0.0461667	1.22426e-005	
0.047	1.22426e-005	
0.0488333	1.22426e-005	
0.0493333	1.22426e-005	
0.0501667	1.22426e-005	
0.0511667	1.22426e-005	
0.0521667	1.22426e-005	
0.0528333	1.22426e-005	
0.0546667	1.27991e-005	
0.0566667	1.27991e-005	
0.0576667	1.27991e-005	
0.0588333	1.27991e-005	
